freq_MHz,5ppb,10ppb,50ppb,75ppb,100ppb,200ppb,500ppb,1000ppb
201.0253,0.99999752,0.99999465,0.99990889,0.99977372,0.99960049,0.99884426,0.99654481,0.99218566
201.0803,0.99999939,0.99999864,0.99995631,0.99985614,0.99970234,0.99893883,0.99660310,0.99224781
201.1353,0.99999983,0.99999963,0.99998192,0.99991717,0.99979225,0.99904398,0.99667047,0.99231428
201.1903,0.99999991,0.99999981,0.99999332,0.99995666,0.99986404,0.99915473,0.99674637,0.99238503
201.2453,0.99999994,0.99999988,0.99999761,0.99997923,0.99991635,0.99926635,0.99683020,0.99246000
201.3003,0.99999997,0.99999994,0.99999908,0.99999070,0.99995131,0.99937466,0.99692127,0.99253912
201.3553,0.99999999,0.99999998,0.99999957,0.99999585,0.99997268,0.99947626,0.99701888,0.99262231
201.4104,1.00000000,0.99999999,0.99999972,0.99999774,0.99998451,0.99956867,0.99712224,0.99270948
201.4654,1.00000000,0.99999999,0.99999961,0.99999799,0.99999018,0.99965035,0.99723055,0.99280052
201.5204,0.99999999,0.99999997,0.99999921,0.99999734,0.99999218,0.99972063,0.99734300,0.99289532
201.5754,0.99999995,0.99999990,0.99999842,0.99999615,0.99999222,0.99977958,0.99745876,0.99299373
201.6304,0.99999986,0.99999971,0.99999727,0.99999470,0.99999137,0.99982788,0.99757698,0.99309562
201.6854,0.99999969,0.99999938,0.99999600,0.99999332,0.99999036,0.99986659,0.99769686,0.99320085
201.7404,0.99999953,0.99999905,0.99999503,0.99999239,0.99998965,0.99989700,0.99781760,0.99330924
201.7954,0.99999948,0.99999896,0.99999478,0.99999216,0.99998950,0.99992049,0.99793842,0.99342064
201.8505,0.99999959,0.99999917,0.99999536,0.99999271,0.99999001,0.99993841,0.99805860,0.99353487
201.9055,0.99999977,0.99999953,0.99999652,0.99999388,0.99999109,0.99995195,0.99817745,0.99365175
201.9605,0.99999991,0.99999980,0.99999779,0.99999537,0.99999256,0.99996217,0.99829434,0.99377108
202.0155,0.99999997,0.99999994,0.99999881,0.99999683,0.99999419,0.99996991,0.99840870,0.99389268
202.0705,0.99999999,0.99999999,0.99999946,0.99999805,0.99999575,0.99997585,0.99852000,0.99401636
202.1255,1.00000000,1.00000000,0.99999979,0.99999891,0.99999710,0.99998049,0.99862779,0.99414190
202.1805,1.00000000,1.00000000,0.99999993,0.99999945,0.99999814,0.99998419,0.99873167,0.99426910
202.2356,1.00000000,1.00000000,0.99999998,0.99999975,0.99999889,0.99998719,0.99883133,0.99439776
202.2906,1.00000000,1.00000000,1.00000000,0.99999990,0.99999938,0.99998967,0.99892649,0.99452768
202.3456,1.00000000,1.00000000,1.00000000,0.99999996,0.99999967,0.99999173,0.99901695,0.99465864
202.4006,1.00000000,1.00000000,1.00000000,0.99999999,0.99999984,0.99999345,0.99910257,0.99479044
202.4556,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99999488,0.99918326,0.99492288
202.5106,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99999606,0.99925898,0.99505574
202.5656,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99999701,0.99932975,0.99518884
202.6207,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999777,0.99939562,0.99532196
202.6757,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999837,0.99945668,0.99545493
202.7307,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999883,0.99951306,0.99558754
202.7857,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999917,0.99956492,0.99571962
202.8407,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999943,0.99961244,0.99585098
202.8957,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999961,0.99965581,0.99598145
202.9507,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999974,0.99969525,0.99611087
203.0058,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999983,0.99973098,0.99623907
203.0608,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999989,0.99976323,0.99636591
203.1158,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99979223,0.99649123
203.1708,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99981822,0.99661490
203.2258,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99984144,0.99673680
203.2808,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99986209,0.99685679
203.3358,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99988040,0.99697477
203.3908,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99989659,0.99709062
203.4459,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99991084,0.99720427
203.5009,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99992335,0.99731561
203.5559,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99993430,0.99742456
203.6109,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99994384,0.99753106
203.6659,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99995213,0.99763505
203.7209,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99995931,0.99773646
203.7759,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99996551,0.99783525
203.8310,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997085,0.99793139
203.8860,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997543,0.99802484
203.9410,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997935,0.99811557
203.9960,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998269,0.99820358
204.0510,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998553,0.99828885
204.1060,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998793,0.99837138
204.1610,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998996,0.99845117
204.2161,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999168,0.99852824
204.2711,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999312,0.99860259
204.3261,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999432,0.99867425
204.3811,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999533,0.99874325
204.4361,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999616,0.99880962
204.4911,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999686,0.99887339
204.5461,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999744,0.99893460
204.6012,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999791,0.99899330
204.6562,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999830,0.99904953
204.7112,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999863,0.99910334
204.7662,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999889,0.99915478
204.8212,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999910,0.99920392
204.8762,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999928,0.99925081
204.9312,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999942,0.99929550
204.9862,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999954,0.99933806
205.0413,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999963,0.99937855
205.0963,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999971,0.99941703
205.1513,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999977,0.99945358
205.2063,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999981,0.99948824
205.2613,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999985,0.99952110
205.3163,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999988,0.99955220
205.3713,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991,0.99958163
205.4264,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993,0.99960944
205.4814,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994,0.99963569
205.5364,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996,0.99966045
205.5914,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99968379
205.6464,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997,0.99970576
205.7014,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99972642
205.7564,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998,0.99974584
205.8115,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99976407
205.8665,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99978117
205.9215,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99979720
205.9765,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999,0.99981220
206.0315,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99982623
206.0865,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99983935
206.1415,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99985160
206.1965,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99986302
206.2516,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99987366
206.3066,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99988358
206.3616,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99989280
206.4166,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99990137
206.4716,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99990933
206.5266,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99991671
206.5816,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99992356
206.6367,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99992990
206.6917,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99993576
206.7467,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99994118
206.8017,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99994619
206.8567,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99995081
206.9117,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99995507
206.9667,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99995900
207.0218,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99996261
207.0768,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99996593
207.1318,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99996898
207.1868,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997179
207.2418,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997435
207.2968,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997671
207.3518,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99997886
207.4069,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998083
207.4619,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998263
207.5169,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998428
207.5719,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998578
207.6269,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998715
207.6819,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998839
207.7369,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99998953
207.7919,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999056
207.8470,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999149
207.9020,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999234
207.9570,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999311
208.0120,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999381
208.0670,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999444
208.1220,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999501
208.1770,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999553
208.2321,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999599
208.2871,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999641
208.3421,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999679
208.3971,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999713
208.4521,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999744
208.5071,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999772
208.5621,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999796
208.6172,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999819
208.6722,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999839
208.7272,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999856
208.7822,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999872
208.8372,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999887
208.8922,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999899
208.9472,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999911
209.0023,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999921
209.0573,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999930
209.1123,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999938
209.1673,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999945
209.2223,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999952
209.2773,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999957
209.3323,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999962
209.3873,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999967
209.4424,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999971
209.4974,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999974
209.5524,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999978
209.6074,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999980
209.6624,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999983
209.7174,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999985
209.7724,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999987
209.8275,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999988
209.8825,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999990
209.9375,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999991
209.9925,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999992
210.0475,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999993
210.1025,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999994
210.1575,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999995
210.2126,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996
210.2676,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999996
210.3226,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997
210.3776,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997
210.4326,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999997
210.4876,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998
210.5426,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998
210.5976,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999998
210.6527,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
210.7077,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
210.7627,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
210.8177,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
210.8727,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
210.9277,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
210.9827,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
211.0378,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,0.99999999
211.0928,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.1478,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.2028,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.2578,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.3128,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.3678,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.4229,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.4779,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.5329,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.5879,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.6429,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.6979,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.7529,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.8080,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.8630,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.9180,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
211.9730,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.0280,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.0830,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.1380,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.1930,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.2481,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.3031,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.3581,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.4131,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.4681,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.5231,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.5781,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.6332,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.6882,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.7432,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.7982,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.8532,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.9082,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
212.9632,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.0183,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.0733,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.1283,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.1833,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.2383,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.2933,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.3483,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.4034,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.4584,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.5134,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.5684,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.6234,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.6784,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.7334,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.7884,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.8435,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.8985,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
213.9535,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.0085,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.0635,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.1185,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.1735,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.2286,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.2836,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.3386,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.3936,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.4486,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.5036,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.5586,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.6137,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.6687,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.7237,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.7787,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.8337,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.8887,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.9437,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
214.9987,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.0538,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.1088,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.1638,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.2188,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.2738,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.3288,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.3838,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
215.4389,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000,1.00000000
